Date,Time,Factory,Region,Shift,Workers,Exp,Training,Temp,Pressure,Humidity,Vibration,Speed,Age,Service_Days,Gas,Sparks,Alarm,Risk,Accident
2021-03-25,22:45:00,Factory_B,Urban,Night,37.0,Junior,No,30.69,26.76,39.55,2.88,1617.8,19,5,9.4,1,Off,53.42,0
2021-03-25,23:00:00,Factory_B,Industrial_Zone,Night,17.0,Junior,Yes,33.98,31.38,68.92,4.35,1002.86,14,248,7.38,4,Off,67.3,0
2021-03-25,23:15:00,Factory_A,Urban,Day,26.0,Junior,Yes,34.11,24.37,65.76,3.71,2570.87,18,76,1.15,3,On,54.57,0
2021-03-25,23:30:00,Factory_B,Urban,Night,22.0,Senior,No,29.15,26.32,57.71,4.04,1057.87,12,78,2.19,2,On,48.73,0
2021-03-25,23:45:00,Factory_D,Industrial_Zone,Night,27.0,Senior,Yes,36.65,27.32,67.79,0.77,3110.67,2,139,6.64,4,On,60.31,0
2021-03-26,00:00:00,Factory_A,Industrial_Zone,Day,14.0,Junior,Yes,31.02,29.02,68.92,0.24,1155.64,8,146,2.1,1,Off,54.1,0
2021-03-26,00:15:00,Factory_C,Rural,Day,33.0,Senior,No,33.93,26.23,56.94,2.19,2210.08,7,104,8.95,2,Off,56.06,0
2021-03-26,00:30:00,Factory_D,Urban,Night,28.0,Senior,No,37.15,30.93,67.81,2.1,1929.69,1,316,6.96,3,Off,72.96,0
2021-03-26,00:45:00,Factory_B,Rural,Day,38.0,Junior,No,36.44,33.25,48.48,2.17,1821.54,9,92,4.71,2,On,70.74,0
2021-03-26,01:00:00,Factory_D,Industrial_Zone,Day,29.0,Senior,Yes,33.76,27.86,68.12,0.58,3277.25,13,164,8.91,3,Off,65.2,0
2021-03-26,01:15:00,Factory_A,Rural,Day,7.0,Senior,Yes,32.57,24.79,65.46,4.93,1405.81,18,39,4.07,2,Off,47.91,0
2021-03-26,01:30:00,Factory_D,Rural,Night,14.0,Senior,Yes,36.5,27.05,75.44,0.68,3062.09,2,306,3.75,0,Off,79.34,1
2021-03-26,01:45:00,Factory_B,Rural,Night,40.0,Junior,Yes,35.68,25.94,39.76,3.89,3148.57,14,237,1.95,0,Off,75.21,1
2021-03-26,02:00:00,Factory_B,Rural,Night,44.0,Senior,Yes,31.81,24.58,69.71,3.52,3111.07,13,80,0.86,2,Off,50.94,0
2021-03-26,02:15:00,Factory_B,Industrial_Zone,Night,18.0,Junior,Yes,31.28,24.21,50.98,0.64,2961.0,5,114,2.08,4,On,48.67,0
2021-03-26,02:30:00,Factory_B,Rural,Day,13.0,Senior,No,27.44,28.55,63.26,4.67,2312.09,11,273,3.34,3,Off,66.49,0
2021-03-26,02:45:00,Factory_A,Industrial_Zone,Day,8.0,Junior,No,34.12,25.51,34.95,0.41,2396.18,1,213,4.88,3,Off,54.73,0
2021-03-26,03:00:00,Factory_A,Urban,Night,38.0,Junior,No,33.41,27.0,62.32,4.13,3180.9,13,233,2.97,3,Off,63.52,0
2021-03-26,03:15:00,Factory_D,Urban,Day,45.0,Junior,Yes,37.07,29.4,69.39,3.58,3917.64,13,326,6.11,4,Off,83.6,1
2021-03-26,03:30:00,Factory_A,Industrial_Zone,Day,12.0,Junior,No,34.74,28.17,47.7,0.35,3117.28,7,279,1.44,1,On,73.36,0
2021-03-26,03:45:00,Factory_B,Rural,Night,29.0,Senior,Yes,37.66,32.47,61.96,0.97,3471.21,10,200,7.27,3,Off,68.53,0
2021-03-26,04:00:00,Factory_C,Rural,Night,44.0,Junior,No,31.57,22.88,43.06,0.53,2492.55,2,283,8.61,0,Off,56.59,0
2021-03-26,04:15:00,Factory_D,Urban,Night,46.0,Senior,No,37.07,25.97,39.57,3.24,3290.51,19,102,3.79,0,Off,62.31,0
2021-03-26,04:30:00,Factory_C,Urban,Day,22.0,Junior,Yes,32.07,24.19,70.56,1.56,3567.28,6,339,8.46,2,Off,65.36,0
2021-03-26,04:45:00,Factory_B,Urban,Day,11.0,Senior,No,35.99,30.86,53.89,4.1,1981.82,1,106,6.31,1,Off,57.61,0
2021-03-26,05:00:00,Factory_C,Urban,Night,23.0,Junior,Yes,29.28,25.72,59.36,2.2,1062.86,13,306,6.38,3,On,66.95,0
2021-03-26,05:15:00,Factory_D,Industrial_Zone,Day,26.0,Senior,No,34.37,31.11,34.29,2.69,2166.27,6,222,7.19,2,Off,61.14,0
2021-03-26,05:30:00,Factory_A,Industrial_Zone,Day,,Senior,Yes,27.71,20.03,56.67,2.23,3447.0,12,216,2.21,1,On,57.91,0
2021-03-26,05:45:00,Factory_B,Industrial_Zone,Day,31.0,Junior,No,32.86,27.64,53.32,1.09,2642.7,8,259,2.05,0,Off,67.28,0
2021-03-26,06:00:00,Factory_D,Urban,Day,12.0,Senior,No,34.98,28.42,60.75,2.04,3964.44,17,292,0.21,3,Off,78.37,1
2021-03-26,06:15:00,Factory_A,Industrial_Zone,Day,35.0,Senior,No,32.1,22.78,37.71,0.24,3096.0,16,307,7.92,2,On,63.21,0
2021-03-26,06:30:00,Factory_C,Industrial_Zone,Day,41.0,Senior,Yes,30.51,26.15,71.29,2.84,1861.29,15,292,9.73,3,On,69.81,0
2021-03-26,06:45:00,Factory_B,Industrial_Zone,Night,43.0,Junior,Yes,36.2,29.08,76.36,0.93,1863.2,17,171,3.36,1,On,73.61,0
2021-03-26,07:00:00,Factory_A,Industrial_Zone,Day,28.0,Junior,No,33.35,25.38,38.43,2.93,3104.51,8,199,1.16,4,Off,53.61,0
2021-03-26,07:15:00,Factory_C,Rural,Night,33.0,Senior,Yes,32.19,27.15,70.39,4.89,2724.42,7,225,4.83,1,On,60.16,0
2021-03-26,07:30:00,Factory_D,Rural,Day,32.0,Senior,Yes,33.79,24.71,71.83,3.4,3649.73,19,44,8.53,3,Off,58.44,0
2021-03-26,07:45:00,Factory_D,Industrial_Zone,Day,17.0,Junior,Yes,41.57,32.25,49.09,0.41,2394.05,14,113,2.45,4,On,73.05,0
2021-03-26,08:00:00,Factory_D,Rural,Night,35.0,Junior,Yes,37.12,30.94,59.22,1.55,1025.15,8,47,9.12,2,On,60.13,0
2021-03-26,08:15:00,Factory_B,Rural,Day,20.0,Junior,No,37.15,26.9,41.46,4.53,1867.51,2,129,2.43,2,On,54.14,0
2021-03-26,08:30:00,Factory_B,Rural,Day,30.0,Senior,Yes,34.97,29.34,64.4,3.28,1044.88,9,221,6.48,2,Off,65.67,0
2021-03-26,08:45:00,Factory_C,Industrial_Zone,Day,47.0,Junior,Yes,34.16,24.16,38.83,2.83,2750.43,16,293,9.06,4,On,68.18,0
2021-03-26,09:00:00,Factory_A,Industrial_Zone,Day,5.0,Senior,No,26.47,23.47,70.49,2.02,3623.34,16,28,0.68,4,On,41.78,0
2021-03-26,09:15:00,Factory_C,Urban,Day,15.0,Junior,No,31.62,25.9,54.24,4.32,1621.22,12,57,1.49,2,Off,44.02,0
2021-03-26,09:30:00,Factory_A,Industrial_Zone,Day,19.0,Senior,No,32.22,25.4,65.0,3.22,3658.9,11,220,1.51,0,Off,60.02,0
2021-03-26,09:45:00,Factory_A,Rural,Day,40.0,Senior,No,28.04,23.27,35.23,4.16,1266.68,15,218,6.53,0,Off,51.41,0
2021-03-26,10:00:00,Factory_A,Industrial_Zone,Day,49.0,Senior,Yes,30.19,28.39,62.71,0.64,2124.18,4,26,3.62,3,Off,45.65,0
2021-03-26,10:15:00,Factory_C,Urban,Night,46.0,Junior,No,27.72,18.7,48.74,3.84,3001.15,3,266,9.87,2,Off,57.94,0
2021-03-26,10:30:00,Factory_B,Rural,Day,34.0,Senior,No,33.55,29.88,66.94,2.22,1304.63,7,7,6.82,1,Off,53.77,0
2021-03-26,10:45:00,Factory_A,Rural,Day,21.0,Senior,No,36.12,25.45,72.32,0.3,3550.29,10,91,8.32,0,On,60.35,0
2021-03-26,11:00:00,Factory_C,Urban,Day,19.0,Junior,No,36.98,31.9,52.32,1.89,3151.37,1,144,3.42,1,Off,68.11,0
2021-03-26,11:15:00,Factory_B,Urban,Day,27.0,Junior,Yes,34.9,29.47,58.02,4.84,2924.53,2,285,2.2,3,Off,66.29,0
2021-03-26,11:30:00,Factory_C,Rural,Night,25.0,Junior,Yes,30.77,26.18,72.48,3.93,1648.73,5,267,3.54,0,Off,59.34,0
2021-03-26,11:45:00,Factory_D,Urban,Day,20.0,Senior,No,27.86,26.36,70.23,2.92,2233.9,11,295,7.51,3,On,66.57,0
2021-03-26,12:00:00,Factory_A,Industrial_Zone,Day,39.0,Junior,No,28.39,23.24,52.39,0.52,3403.93,16,364,2.28,2,Off,69.11,0
2021-03-26,12:15:00,Factory_C,Rural,Night,44.0,Senior,No,29.85,26.02,49.28,1.85,1643.02,18,331,5.54,0,Off,71.46,0
2021-03-26,12:30:00,Factory_A,Urban,Night,38.0,Senior,Yes,30.99,25.24,44.27,4.38,3127.08,9,246,5.84,0,On,63.05,0
2021-03-26,12:45:00,Factory_B,Urban,Day,12.0,Senior,Yes,33.18,27.23,43.98,3.88,1135.07,11,154,0.51,2,Off,55.13,0
2021-03-26,13:00:00,Factory_D,Rural,Night,30.0,Junior,Yes,30.62,27.02,51.17,3.19,2096.92,4,246,8.71,2,On,61.97,0
2021-03-26,13:15:00,Factory_D,Rural,Night,22.0,Senior,Yes,34.68,28.54,37.71,3.84,3299.1,19,120,9.54,1,Off,63.47,0
2021-03-26,13:30:00,Factory_C,Urban,Night,25.0,Senior,No,32.96,25.7,36.67,2.34,2684.02,12,294,1.23,3,On,73.05,0
2021-03-26,13:45:00,Factory_C,Urban,Day,11.0,Senior,Yes,33.69,27.05,50.92,3.88,1955.04,13,53,7.39,1,On,53.27,0
2021-03-26,14:00:00,Factory_B,Urban,Day,44.0,Junior,Yes,37.08,28.29,48.43,2.02,3427.94,18,352,5.18,3,On,86.81,1
2021-03-26,14:15:00,Factory_B,Industrial_Zone,Night,39.0,Senior,Yes,30.12,23.77,30.21,1.94,1006.58,6,18,7.07,1,On,36.0,0
2021-03-26,14:30:00,Factory_A,Rural,Night,28.0,Junior,Yes,34.92,29.55,33.37,2.5,3049.39,13,112,5.54,2,On,56.33,0
2021-03-26,14:45:00,Factory_D,Industrial_Zone,Night,9.0,Senior,No,33.62,29.43,65.47,4.57,1926.52,6,204,0.19,1,Off,60.65,0
2021-03-26,15:00:00,Factory_A,Urban,Day,18.0,Junior,Yes,32.66,31.06,59.75,2.45,3598.32,12,27,5.59,3,On,55.0,0
2021-03-26,15:15:00,Factory_D,Rural,Night,26.0,Junior,No,36.32,26.71,59.61,0.44,2740.4,10,20,6.29,0,On,48.94,0
2021-03-26,15:30:00,Factory_C,Urban,Day,20.0,Junior,Yes,36.3,30.31,64.22,1.23,2381.72,5,91,1.44,3,Off,60.79,0
2021-03-26,15:45:00,Factory_B,Urban,Day,36.0,Senior,Yes,30.82,26.17,77.16,3.53,3590.14,16,274,6.43,2,On,74.48,0
2021-03-26,16:00:00,Factory_C,Urban,Day,6.0,Senior,Yes,33.11,26.02,54.13,3.93,2906.54,5,212,6.0,1,On,54.33,0
2021-03-26,16:15:00,Factory_B,Urban,Night,36.0,Junior,No,34.5,29.01,33.25,1.84,2922.26,18,212,6.8,4,Off,71.72,0
2021-03-26,16:30:00,Factory_D,Rural,Night,9.0,Senior,Yes,32.84,26.54,39.4,3.11,2626.19,13,221,2.35,4,Off,63.06,0
2021-03-26,16:45:00,Factory_D,Urban,Night,42.0,Junior,No,35.42,27.54,31.06,4.14,3277.48,12,204,1.69,4,Off,59.8,0
2021-03-26,17:00:00,Factory_B,Urban,Day,16.0,Junior,Yes,34.5,27.15,68.5,0.86,2992.41,5,298,9.68,1,On,69.01,0
2021-03-26,17:15:00,Factory_C,Urban,Night,49.0,Senior,Yes,39.16,28.17,49.24,3.99,3246.32,16,96,8.53,1,Off,68.14,0
2021-03-26,17:30:00,Factory_B,Industrial_Zone,Night,44.0,Junior,No,29.07,27.07,51.61,1.47,2209.38,10,246,4.96,1,Off,58.77,0
2021-03-26,17:45:00,Factory_A,Industrial_Zone,Night,,Senior,No,33.29,26.97,53.4,4.83,1413.25,13,306,2.02,3,On,67.76,0
2021-03-26,18:00:00,Factory_C,Industrial_Zone,Day,15.0,Junior,No,30.93,27.05,74.92,3.04,3312.3,5,147,1.48,2,On,57.4,0
2021-03-26,18:15:00,Factory_C,Rural,Day,21.0,Senior,Yes,35.47,30.95,67.75,1.9,2380.15,8,188,3.31,2,Off,65.69,0
2021-03-26,18:30:00,Factory_A,Urban,Day,9.0,Senior,No,28.81,22.62,50.9,2.64,2587.67,4,318,0.51,3,On,64.17,0
2021-03-26,18:45:00,Factory_C,Urban,Night,23.0,Junior,No,34.7,32.35,66.18,4.37,1658.99,7,26,8.24,2,Off,52.81,0
2021-03-26,19:00:00,Factory_D,Urban,Day,19.0,Junior,Yes,31.77,26.08,60.21,0.62,2806.31,2,115,3.22,1,On,52.7,0
2021-03-26,19:15:00,Factory_B,Rural,Night,32.0,Junior,No,31.46,26.61,77.41,2.91,3962.67,6,254,6.82,2,On,67.35,0
2021-03-26,19:30:00,Factory_D,Industrial_Zone,Night,28.0,Junior,Yes,29.32,26.24,64.75,0.47,2609.93,15,40,5.78,1,Off,46.31,0
2021-03-26,19:45:00,Factory_C,Urban,Day,19.0,Junior,Yes,32.27,24.34,68.63,0.4,1277.95,18,328,5.57,1,On,81.46,1
2021-03-26,20:00:00,Factory_D,Urban,Day,41.0,Junior,No,36.91,26.85,41.59,1.2,2674.55,17,286,6.17,0,Off,78.95,1
2021-03-26,20:15:00,Factory_A,Urban,Day,14.0,Senior,Yes,33.58,26.28,66.25,2.39,3778.79,2,31,9.33,1,On,43.09,0
2021-03-26,20:30:00,Factory_C,Urban,Day,40.0,Junior,No,35.54,28.02,61.6,4.86,1936.33,12,76,1.9,1,Off,57.36,0
2021-03-26,20:45:00,Factory_B,Industrial_Zone,Night,12.0,Junior,No,38.65,27.71,38.08,1.26,3877.63,11,71,4.19,4,On,60.45,0
2021-03-26,21:00:00,Factory_B,Industrial_Zone,Night,37.0,Senior,Yes,34.45,24.47,78.7,4.06,1695.95,6,109,2.89,4,Off,51.71,0
2021-03-26,21:15:00,Factory_B,Rural,Day,14.0,Junior,Yes,31.98,28.3,75.65,4.71,3807.53,17,245,6.22,0,On,70.58,0
2021-03-26,21:30:00,Factory_A,Urban,Night,33.0,Junior,No,35.06,25.34,34.51,2.72,3473.02,3,328,2.04,0,On,70.22,0
2021-03-26,21:45:00,Factory_B,Rural,Day,30.0,Junior,No,32.03,27.84,72.56,2.96,2850.46,13,11,7.34,1,Off,52.69,0
2021-03-26,22:00:00,Factory_D,Rural,Day,33.0,Senior,No,32.15,23.69,74.46,4.2,3781.82,10,271,9.22,1,On,66.75,0
2021-03-26,22:15:00,Factory_D,Urban,Day,30.0,Senior,No,29.1,23.19,68.55,2.44,2898.11,18,179,8.27,4,Off,59.99,0
2021-03-26,22:30:00,Factory_C,Urban,Day,24.0,Senior,No,36.44,27.87,65.5,4.67,1291.26,4,227,7.21,3,Off,67.2,0
2021-03-26,22:45:00,Factory_B,Rural,Night,11.0,Junior,Yes,32.5,30.82,43.82,0.49,1332.0,12,59,3.57,1,Off,58.63,0
2021-03-26,23:00:00,Factory_A,Industrial_Zone,Night,28.0,Junior,Yes,34.21,27.48,78.99,4.68,1405.58,17,290,9.48,3,Off,70.41,0
2021-03-26,23:15:00,Factory_D,Industrial_Zone,Night,20.0,Junior,No,30.55,25.81,33.36,4.44,3992.42,19,103,9.41,3,Off,57.93,0
2021-03-26,23:30:00,Factory_C,Rural,Day,41.0,Senior,Yes,34.97,27.21,78.67,4.68,2778.07,8,141,9.78,1,Off,57.1,0
2021-03-26,23:45:00,Factory_D,Urban,Day,40.0,Junior,Yes,31.37,23.91,57.6,1.16,2132.33,1,195,8.67,2,On,58.01,0
2021-03-27,00:00:00,Factory_D,Industrial_Zone,Night,34.0,Junior,Yes,33.24,27.98,67.91,2.49,1349.75,12,267,6.75,1,On,68.45,0
2021-03-27,00:15:00,Factory_C,Rural,Night,29.0,Senior,No,36.29,28.21,54.92,0.68,2629.06,18,97,8.28,4,Off,64.56,0
2021-03-27,00:30:00,Factory_D,Industrial_Zone,Day,15.0,Senior,No,36.03,30.83,36.12,1.87,2032.03,15,327,2.41,0,Off,84.85,1
2021-03-27,00:45:00,Factory_D,Industrial_Zone,Night,32.0,Senior,No,33.59,24.5,70.79,3.32,1244.06,10,166,3.25,4,On,59.25,0
2021-03-27,01:00:00,Factory_A,Rural,Day,23.0,Junior,Yes,28.36,26.86,52.75,1.89,1954.93,1,35,2.45,2,Off,37.18,0
2021-03-27,01:15:00,Factory_C,Urban,Night,36.0,Senior,Yes,42.64,31.78,40.59,0.18,3588.45,17,68,2.06,4,Off,66.52,0
2021-03-27,01:30:00,Factory_C,Industrial_Zone,Day,33.0,Senior,No,38.9,27.87,51.88,2.33,2511.57,14,50,10.0,4,On,59.6,0
2021-03-27,01:45:00,Factory_B,Rural,Day,6.0,Senior,Yes,35.83,28.53,64.38,3.04,2042.01,16,326,8.03,3,Off,80.64,1
2021-03-27,02:00:00,Factory_D,Urban,Night,47.0,Junior,No,31.4,24.07,31.68,2.22,3505.63,4,98,1.52,1,Off,49.02,0
2021-03-27,02:15:00,Factory_A,Industrial_Zone,Night,25.0,Senior,Yes,33.32,29.05,30.32,1.15,2320.23,1,256,3.63,1,On,68.29,0
2021-03-27,02:30:00,Factory_B,Industrial_Zone,Day,13.0,Senior,No,32.03,25.79,41.57,3.34,1419.1,10,212,3.02,0,On,67.16,0
2021-03-27,02:45:00,Factory_C,Rural,Day,15.0,Junior,No,37.45,27.12,71.16,3.3,2638.75,1,61,7.4,4,On,50.63,0
2021-03-27,03:00:00,Factory_A,Rural,Night,37.0,Senior,No,34.45,26.11,35.77,4.72,3450.25,4,350,3.5,1,On,69.12,0
2021-03-27,03:15:00,Factory_C,Rural,Night,15.0,Junior,Yes,31.31,24.08,47.99,4.49,2644.82,4,322,1.76,2,Off,66.54,0
2021-03-27,03:30:00,Factory_D,Rural,Night,31.0,Junior,Yes,32.25,29.2,63.18,1.71,1063.37,2,114,0.55,4,On,55.86,0
2021-03-27,03:45:00,Factory_B,Rural,Day,30.0,Junior,No,37.02,26.26,35.09,3.56,1753.26,2,16,1.46,1,On,49.99,0
2021-03-27,04:00:00,Factory_B,Industrial_Zone,Night,39.0,Senior,No,38.46,29.09,61.02,0.28,1515.11,8,319,1.71,2,On,77.75,1
2021-03-27,04:15:00,Factory_D,Rural,Night,38.0,Junior,Yes,38.25,29.64,42.0,1.89,1797.97,15,95,0.95,1,Off,67.2,0
2021-03-27,04:30:00,Factory_D,Rural,Night,,Senior,No,35.93,27.08,32.96,0.6,3100.63,13,344,8.92,4,Off,81.66,1
2021-03-27,04:45:00,Factory_C,Urban,Day,41.0,Senior,Yes,32.9,23.75,50.25,3.12,1064.34,2,262,7.76,0,Off,60.37,0
2021-03-27,05:00:00,Factory_B,Urban,Day,6.0,Junior,Yes,23.94,26.15,63.86,3.88,3301.06,6,275,7.02,2,Off,56.03,0
2021-03-27,05:15:00,Factory_B,Rural,Night,14.0,Junior,No,34.55,26.63,79.21,0.45,1018.55,12,277,0.2,3,On,74.65,0
2021-03-27,05:30:00,Factory_B,Rural,Night,13.0,Junior,No,33.65,224.2,57.54,2.54,1425.11,17,349,8.34,1,Off,73.85,0
2021-03-27,05:45:00,Factory_B,Urban,Day,13.0,Junior,Yes,34.08,25.48,72.06,4.83,1891.03,14,255,0.18,1,On,71.57,0
2021-03-27,06:00:00,Factory_A,Industrial_Zone,Day,5.0,Senior,No,33.82,27.15,53.25,0.76,2702.45,1,79,2.44,3,Off,50.57,0
2021-03-27,06:15:00,Factory_C,Industrial_Zone,Night,6.0,Junior,No,29.68,24.49,31.17,1.99,1499.83,4,223,4.3,2,On,53.57,0
2021-03-27,06:30:00,Factory_A,Rural,Day,17.0,Senior,No,35.33,24.86,34.44,0.1,3199.2,1,286,3.21,4,On,71.58,0
2021-03-27,06:45:00,Factory_B,Industrial_Zone,Night,34.0,Senior,No,35.56,28.39,63.8,4.49,2981.03,10,94,6.51,0,On,65.71,0
2021-03-27,07:00:00,Factory_D,Industrial_Zone,Night,43.0,Junior,Yes,35.71,25.51,32.23,3.71,2445.4,5,13,1.67,4,On,49.45,0
2021-03-27,07:15:00,Factory_D,Urban,Night,45.0,Junior,No,36.5,29.8,59.18,2.36,3961.38,8,153,4.02,4,On,66.53,0
2021-03-27,07:30:00,Factory_B,Urban,Day,6.0,Senior,No,35.47,28.51,43.88,4.26,3795.12,3,171,1.19,3,On,64.99,0
2021-03-27,07:45:00,Factory_A,Rural,Day,33.0,Senior,Yes,32.43,25.61,67.69,1.33,2087.03,9,222,6.08,1,On,64.83,0
2021-03-27,08:00:00,Factory_A,Urban,Night,13.0,Senior,No,33.45,33.24,56.33,0.78,1178.26,7,333,9.06,3,Off,73.18,0
2021-03-27,08:15:00,Factory_C,Industrial_Zone,Night,14.0,Junior,Yes,33.93,25.84,74.47,2.15,1019.09,18,306,1.66,4,Off,75.53,1
2021-03-27,08:30:00,Factory_D,Industrial_Zone,Day,6.0,Junior,Yes,33.98,26.75,57.76,1.23,3270.67,16,317,8.11,1,On,78.22,1
2021-03-27,08:45:00,Factory_B,Industrial_Zone,Night,30.0,Junior,Yes,36.65,31.46,51.73,0.4,3133.82,17,197,8.7,0,Off,72.39,0
2021-03-27,09:00:00,Factory_A,Urban,Day,47.0,Senior,No,35.59,29.39,36.29,0.86,1633.27,2,340,7.74,2,On,82.66,1
2021-03-27,09:15:00,Factory_A,Urban,Night,8.0,Junior,No,39.89,28.15,44.8,0.25,3982.53,10,237,9.3,0,On,69.93,0
2021-03-27,09:30:00,Factory_C,Urban,Day,23.0,Junior,Yes,40.28,30.91,40.0,2.18,1519.65,8,130,1.6,1,Off,71.03,0
2021-03-27,09:45:00,Factory_D,Urban,Night,34.0,Junior,Yes,33.9,28.96,73.29,2.18,2992.33,6,47,6.23,3,On,49.25,0
2021-03-27,10:00:00,Factory_B,Industrial_Zone,Night,10.0,Senior,Yes,22.15,15.8,56.61,2.3,2154.94,10,318,6.05,3,Off,48.3,0
2021-03-27,10:15:00,Factory_D,Rural,Day,36.0,Senior,Yes,37.37,27.9,40.07,4.89,1922.55,3,37,5.35,4,Off,57.69,0
2021-03-27,10:30:00,Factory_B,Rural,Day,41.0,Junior,No,32.04,29.67,47.2,1.75,3488.24,10,41,8.8,0,On,53.19,0
2021-03-27,10:45:00,Factory_A,Rural,Day,45.0,Junior,No,31.26,24.26,32.53,2.29,1523.24,4,147,4.49,2,On,50.44,0
2021-03-27,11:00:00,Factory_A,Industrial_Zone,Day,21.0,Senior,No,32.46,29.2,58.67,1.73,1485.09,18,291,3.34,0,On,74.08,0
2021-03-27,11:15:00,Factory_B,Industrial_Zone,Night,33.0,Junior,Yes,32.32,24.65,33.45,4.65,3458.61,6,152,4.81,1,Off,49.26,0
2021-03-27,11:30:00,Factory_D,Rural,Night,9.0,Senior,No,35.5,28.18,57.74,2.33,3208.3,2,257,6.25,4,Off,64.51,0
2021-03-27,11:45:00,Factory_D,Industrial_Zone,Day,44.0,Junior,Yes,28.98,24.65,62.29,4.11,2845.61,1,174,5.51,2,On,49.23,0
2021-03-27,12:00:00,Factory_C,Urban,Night,13.0,Senior,No,30.43,23.76,61.44,0.36,1785.89,14,217,1.97,4,Off,54.4,0
2021-03-27,12:15:00,Factory_B,Urban,Night,13.0,Senior,No,34.69,23.84,45.44,3.03,1939.2,4,311,9.34,4,On,66.44,0
2021-03-27,12:30:00,Factory_D,Industrial_Zone,Day,33.0,Junior,No,35.53,29.42,31.05,1.67,1676.78,16,13,3.25,3,On,59.05,0
2021-03-27,12:45:00,Factory_A,Urban,Day,26.0,Junior,Yes,35.58,26.61,31.15,2.75,1627.15,10,75,2.9,4,Off,52.85,0
2021-03-27,13:00:00,Factory_D,Urban,Night,42.0,Junior,Yes,31.3,29.71,32.8,2.93,2727.1,19,15,3.69,0,Off,51.21,0
2021-03-27,13:15:00,Factory_D,Rural,Day,7.0,Senior,Yes,30.73,24.78,40.9,2.42,3302.69,17,302,9.35,1,Off,71.28,0
2021-03-27,13:30:00,Factory_C,Industrial_Zone,Day,34.0,Junior,Yes,32.14,25.79,48.97,2.92,2104.5,16,54,3.75,2,Off,59.46,0
2021-03-27,13:45:00,Factory_D,Industrial_Zone,Day,,Junior,No,34.38,28.13,76.9,3.07,2672.56,1,315,2.64,1,On,67.94,0
2021-03-27,14:00:00,Factory_C,Urban,Day,10.0,Junior,Yes,38.12,27.54,66.28,4.0,2882.05,18,76,5.93,2,On,56.78,0
2021-03-27,14:15:00,Factory_A,Industrial_Zone,Night,21.0,Senior,Yes,27.52,23.7,65.44,4.93,3895.65,11,330,6.82,3,On,60.17,0
2021-03-27,14:30:00,Factory_A,Industrial_Zone,Night,40.0,Senior,No,33.0,23.21,74.64,2.86,1919.81,13,202,5.28,4,Off,64.79,0
2021-03-27,14:45:00,Factory_A,Industrial_Zone,Day,48.0,Senior,Yes,29.66,26.61,70.17,2.43,3560.3,10,205,4.74,4,Off,59.78,0
2021-03-27,15:00:00,Factory_A,Urban,Day,35.0,Junior,Yes,28.7,21.25,69.37,3.07,1775.46,13,94,1.02,2,Off,47.01,0
2021-03-27,15:15:00,Factory_A,Urban,Night,29.0,Junior,No,36.56,30.02,37.63,2.47,2504.33,18,73,4.49,0,On,63.56,0
2021-03-27,15:30:00,Factory_D,Industrial_Zone,Night,44.0,Junior,Yes,35.29,26.99,62.43,3.18,3621.83,7,193,8.42,0,On,66.92,0
2021-03-27,15:45:00,Factory_B,Industrial_Zone,Day,40.0,Junior,No,35.01,26.18,47.49,3.1,3877.04,13,14,8.5,2,Off,45.82,0
2021-03-27,16:00:00,Factory_A,Industrial_Zone,Day,20.0,Junior,No,36.42,27.31,75.99,4.45,1555.36,16,300,9.36,4,On,74.85,0
2021-03-27,16:15:00,Factory_D,Urban,Night,24.0,Senior,No,32.22,27.02,30.39,2.31,3608.61,17,297,0.97,1,Off,69.64,0
2021-03-27,16:30:00,Factory_C,Rural,Night,18.0,Senior,No,32.36,27.02,59.27,1.8,2487.86,18,28,3.31,1,On,48.18,0
2021-03-27,16:45:00,Factory_A,Rural,Night,25.0,Senior,No,40.22,29.26,68.77,0.55,2188.05,1,153,8.68,0,On,59.83,0
2021-03-27,17:00:00,Factory_B,Industrial_Zone,Day,31.0,Junior,Yes,32.92,24.8,57.33,4.18,1193.08,5,221,9.28,3,On,57.72,0
2021-03-27,17:15:00,Factory_D,Rural,Night,37.0,Junior,Yes,35.87,25.54,70.39,0.48,3154.54,12,195,3.72,3,On,63.9,0
2021-03-27,17:30:00,Factory_D,Urban,Day,43.0,Junior,No,33.68,22.15,77.4,1.76,3801.82,14,309,9.0,3,On,60.91,0
2021-03-27,17:45:00,Factory_D,Urban,Night,6.0,Junior,No,28.12,26.54,65.3,2.96,1280.66,6,56,8.24,3,Off,40.8,0
2021-03-27,18:00:00,Factory_C,Rural,Day,13.0,Junior,No,27.53,24.37,68.18,0.7,3013.83,17,348,4.75,4,On,67.0,0
2021-03-27,18:15:00,Factory_B,Industrial_Zone,Night,16.0,Senior,No,31.92,28.46,52.18,1.18,2244.37,9,267,2.96,3,Off,64.71,0
2021-03-27,18:30:00,Factory_A,Rural,Night,43.0,Junior,No,36.83,30.41,65.2,2.05,3172.9,5,272,7.24,2,Off,78.88,1
2021-03-27,18:45:00,Factory_C,Urban,Night,27.0,Senior,No,36.03,30.07,65.83,3.89,1006.63,19,76,5.35,1,On,62.36,0
2021-03-27,19:00:00,Factory_A,Urban,Night,7.0,Junior,Yes,36.4,27.24,62.52,3.57,1259.49,3,244,8.78,3,Off,66.35,0
